loan_amount,income,interest_rate,tenure,dependents,gender,education,job_duration,marital_status,loan_status
311000.0,32500.0,15.0,84.0,1.0,1,1,0.0,0,1
1149000.0,61700.0,15.0,96.0,1.0,1,1,0.0,0,1
804000.0,119000.0,15.0,72.0,6.0,0,1,0.0,1,1
1358000.0,65700.0,15.0,84.0,6.0,1,2,0.0,0,0
479000.0,70000.0,15.0,96.0,3.0,1,1,0.0,0,1
455000.0,140800.0,15.0,96.0,5.0,1,1,0.0,0,1
1204000.0,75900.0,15.0,48.0,0.0,0,2,0.0,1,1
1258000.0,153900.0,15.0,48.0,5.0,0,1,0.0,0,1
914000.0,174400.0,15.0,84.0,3.0,0,0,0.0,0,1
1078000.0,19200.0,15.0,36.0,3.0,0,2,0.0,0,0
764000.0,89300.0,15.0,72.0,0.0,0,1,0.0,0,1
640000.0,167700.0,15.0,24.0,4.0,0,0,0.0,1,1
433000.0,73600.0,15.0,24.0,2.0,0,2,0.0,0,1
684000.0,27400.0,15.0,48.0,4.0,1,1,0.0,1,0
974000.0,21700.0,15.0,48.0,1.0,1,2,0.0,1,0
468000.0,95900.0,15.0,72.0,5.0,0,1,0.0,1,1
1166000.0,173600.0,15.0,12.0,5.0,0,1,0.0,1,0
344000.0,25300.0,15.0,36.0,4.0,0,2,0.0,1,0
561000.0,133300.0,15.0,84.0,1.0,0,2,0.0,0,1
1360000.0,167700.0,15.0,84.0,2.0,0,1,0.0,0,1
353000.0,159900.0,15.0,84.0,4.0,0,2,0.0,0,1
583000.0,35800.0,15.0,48.0,1.0,1,1,0.0,1,1
676000.0,106700.0,15.0,96.0,5.0,1,1,0.0,0,1
701000.0,97100.0,15.0,96.0,2.0,0,0,0.0,0,1
1455000.0,94700.0,15.0,48.0,3.0,1,1,0.0,0,1
414000.0,77600.0,15.0,72.0,2.0,0,0,0.0,0,1
441000.0,73500.0,15.0,72.0,5.0,0,0,0.0,0,1
1164000.0,98200.0,15.0,48.0,4.0,1,1,0.0,1,1
413000.0,13000.0,15.0,60.0,0.0,1,1,0.0,0,0
975000.0,122200.0,15.0,36.0,1.0,1,0,0.0,1,1
532000.0,49000.0,15.0,36.0,1.0,1,1,0.0,1,1
1495000.0,124300.0,15.0,60.0,0.0,0,1,0.0,1,1
1001000.0,173000.0,15.0,96.0,0.0,0,2,0.0,0,1
422000.0,94700.0,15.0,60.0,4.0,0,2,0.0,0,1
410000.0,134400.0,15.0,84.0,6.0,1,1,0.0,0,1
965000.0,59300.0,15.0,84.0,0.0,1,2,0.0,0,1
993000.0,157500.0,15.0,60.0,6.0,1,0,0.0,1,1
1360000.0,159900.0,15.0,96.0,2.0,0,0,0.0,1,1
1245000.0,161300.0,15.0,72.0,6.0,1,1,0.0,1,1
417000.0,77200.0,15.0,12.0,1.0,1,1,0.0,0,1
1155000.0,43200.0,15.0,48.0,1.0,0,1,0.0,0,0
1280000.0,93000.0,15.0,12.0,5.0,0,1,0.0,0,0
1499000.0,161300.0,15.0,84.0,6.0,0,2,0.0,1,1
454000.0,46700.0,15.0,72.0,2.0,1,0,0.0,1,1
340000.0,159400.0,15.0,84.0,6.0,0,1,0.0,0,1
1395000.0,52300.0,15.0,36.0,4.0,1,2,0.0,1,0
317000.0,44400.0,15.0,96.0,1.0,0,2,0.0,1,1
519000.0,45200.0,15.0,96.0,5.0,0,1,0.0,1,1
573000.0,151200.0,15.0,48.0,5.0,0,0,0.0,1,1
558000.0,44500.0,15.0,24.0,3.0,1,2,0.0,1,0
1376000.0,34000.0,15.0,24.0,4.0,1,0,0.0,0,0
1104000.0,65800.0,15.0,84.0,6.0,0,1,0.0,0,0
1171000.0,166700.0,15.0,24.0,2.0,0,1,0.0,1,1
577000.0,82400.0,15.0,24.0,5.0,1,0,0.0,1,1
547000.0,150400.0,15.0,36.0,1.0,0,0,0.0,0,1
1317000.0,58200.0,15.0,24.0,4.0,1,2,0.0,1,0
597000.0,12700.0,15.0,48.0,0.0,1,1,0.0,0,0
467000.0,54800.0,15.0,48.0,2.0,1,1,0.0,1,1
644000.0,26100.0,15.0,96.0,2.0,0,0,0.0,0,1
649000.0,105900.0,15.0,84.0,6.0,1,1,0.0,0,1
969000.0,67600.0,15.0,60.0,6.0,1,0,0.0,1,0
338000.0,46200.0,15.0,24.0,4.0,0,0,0.0,0,1
898000.0,35800.0,15.0,84.0,3.0,1,2,0.0,0,0
690000.0,161200.0,15.0,84.0,4.0,1,0,0.0,1,1
1460000.0,38300.0,15.0,72.0,1.0,1,0,0.0,1,0
925000.0,63600.0,15.0,60.0,5.0,1,1,0.0,0,1
1454000.0,147400.0,15.0,48.0,4.0,1,2,0.0,1,1
1422000.0,135500.0,15.0,60.0,2.0,0,2,0.0,0,1
653000.0,165300.0,15.0,24.0,6.0,0,2,0.0,1,1
538000.0,43200.0,15.0,24.0,3.0,1,1,0.0,0,0
1309000.0,11300.0,15.0,72.0,3.0,0,2,0.0,0,0
1277000.0,42300.0,15.0,72.0,2.0,1,2,0.0,1,0
783000.0,95400.0,15.0,24.0,0.0,0,2,0.0,0,1
1022000.0,105200.0,15.0,72.0,1.0,0,2,0.0,1,1
467000.0,106000.0,15.0,48.0,0.0,0,1,0.0,0,1
665000.0,117200.0,15.0,48.0,5.0,0,1,0.0,0,1
971000.0,93500.0,15.0,60.0,4.0,0,1,0.0,0,1
719000.0,35800.0,15.0,24.0,6.0,1,1,0.0,1,0
410000.0,102900.0,15.0,24.0,0.0,1,2,0.0,1,1
1419000.0,51200.0,15.0,12.0,0.0,1,0,0.0,0,0
620000.0,10100.0,15.0,48.0,1.0,1,2,0.0,1,0
893000.0,146700.0,15.0,48.0,1.0,0,0,0.0,1,1
820000.0,21500.0,15.0,84.0,3.0,1,0,0.0,1,0
646000.0,73500.0,15.0,60.0,0.0,1,0,0.0,0,1
1053000.0,166100.0,15.0,48.0,3.0,0,0,0.0,1,1
1459000.0,42700.0,15.0,72.0,5.0,0,2,0.0,0,0
1358000.0,112900.0,15.0,48.0,0.0,0,2,0.0,0,1
1432000.0,64500.0,15.0,84.0,0.0,1,0,0.0,0,1
428000.0,81400.0,15.0,36.0,4.0,0,1,0.0,1,1
533000.0,13200.0,15.0,60.0,5.0,1,2,0.0,0,0
460000.0,162900.0,15.0,96.0,5.0,0,0,0.0,1,1
1193000.0,28600.0,15.0,12.0,3.0,0,1,0.0,0,0
963000.0,55300.0,15.0,12.0,4.0,1,2,0.0,1,0
355000.0,165400.0,15.0,96.0,4.0,1,1,0.0,1,1
1392000.0,10700.0,15.0,48.0,5.0,1,0,0.0,0,0
1264000.0,167300.0,15.0,84.0,4.0,1,0,0.0,1,1
717000.0,85500.0,15.0,60.0,5.0,0,0,0.0,1,1
628000.0,134100.0,15.0,72.0,6.0,0,0,0.0,1,1
1409000.0,35400.0,15.0,24.0,0.0,0,0,0.0,1,0
1435000.0,130800.0,15.0,36.0,6.0,0,0,0.0,0,0
1379000.0,164700.0,15.0,72.0,1.0,1,0,0.0,0,1
907000.0,47400.0,15.0,84.0,0.0,1,1,0.0,1,1
1238000.0,114000.0,15.0,72.0,6.0,1,0,0.0,1,1
503000.0,49300.0,15.0,96.0,6.0,0,2,0.0,0,1
1005000.0,147500.0,15.0,96.0,3.0,1,0,0.0,1,1
1169000.0,18700.0,15.0,84.0,2.0,0,1,0.0,1,0
300000.0,102700.0,15.0,72.0,6.0,0,2,0.0,0,1
788000.0,76700.0,15.0,84.0,2.0,1,1,0.0,0,1
1182000.0,20200.0,15.0,96.0,5.0,0,0,0.0,1,0
897000.0,39600.0,15.0,24.0,3.0,0,0,0.0,0,0
1046000.0,11200.0,15.0,36.0,3.0,0,1,0.0,0,0
1047000.0,76700.0,15.0,24.0,1.0,0,0,0.0,1,0
427000.0,105200.0,15.0,60.0,1.0,1,2,0.0,1,1
627000.0,47300.0,15.0,36.0,0.0,0,2,0.0,0,1
313000.0,59500.0,15.0,36.0,0.0,0,1,0.0,1,1
536000.0,174100.0,15.0,84.0,0.0,0,1,0.0,1,1
590000.0,62500.0,15.0,96.0,3.0,0,2,0.0,1,1
924000.0,73200.0,15.0,96.0,3.0,1,1,0.0,1,1
1347000.0,100800.0,15.0,48.0,0.0,0,2,0.0,1,1
575000.0,118800.0,15.0,84.0,1.0,1,2,0.0,0,1
412000.0,98600.0,15.0,36.0,6.0,0,0,0.0,0,1
1472000.0,91000.0,15.0,48.0,5.0,1,1,0.0,1,0
1175000.0,107200.0,15.0,24.0,6.0,0,2,0.0,1,0
1492000.0,159400.0,15.0,36.0,0.0,1,2,0.0,0,1
1081000.0,132200.0,15.0,96.0,1.0,0,1,0.0,0,1
420000.0,73500.0,15.0,84.0,6.0,1,2,0.0,1,1
1216000.0,38000.0,15.0,36.0,4.0,0,0,0.0,0,0
584000.0,63300.0,15.0,96.0,6.0,0,2,0.0,0,1
1443000.0,117400.0,15.0,96.0,4.0,1,0,0.0,1,1
1120000.0,34600.0,15.0,36.0,4.0,1,2,0.0,0,0
820000.0,165600.0,15.0,96.0,4.0,0,2,0.0,1,1
327000.0,71600.0,15.0,96.0,5.0,1,0,0.0,0,1
530000.0,127000.0,15.0,24.0,3.0,0,0,0.0,0,1
1208000.0,126800.0,15.0,96.0,3.0,1,2,0.0,0,1
378000.0,133100.0,15.0,24.0,2.0,0,0,0.0,0,1
902000.0,145900.0,15.0,96.0,0.0,0,1,0.0,0,1
661000.0,90500.0,15.0,24.0,2.0,0,0,0.0,0,1
1183000.0,154400.0,15.0,72.0,0.0,0,0,0.0,1,1
750000.0,35700.0,15.0,72.0,5.0,0,0,0.0,0,0
889000.0,123800.0,15.0,60.0,5.0,0,2,0.0,0,1
367000.0,162400.0,15.0,12.0,6.0,1,2,0.0,1,1
816000.0,65500.0,15.0,60.0,1.0,0,1,0.0,0,1
1132000.0,75200.0,15.0,60.0,2.0,1,1,0.0,1,1
346000.0,78700.0,15.0,12.0,0.0,0,0,0.0,1,1
425000.0,16100.0,15.0,48.0,6.0,0,2,0.0,0,0
788000.0,96700.0,15.0,48.0,2.0,0,1,0.0,0,1
521000.0,94300.0,15.0,60.0,3.0,0,1,0.0,1,1
1367000.0,171600.0,15.0,96.0,0.0,1,0,0.0,0,1
956000.0,71900.0,15.0,72.0,4.0,1,2,0.0,0,1
1148000.0,50500.0,15.0,84.0,1.0,0,0,0.0,1,1
586000.0,66700.0,15.0,60.0,6.0,1,2,0.0,0,1
1322000.0,164000.0,15.0,36.0,4.0,1,1,0.0,0,1
536000.0,151200.0,15.0,72.0,0.0,0,1,0.0,0,1
314000.0,170200.0,15.0,12.0,2.0,1,0,0.0,1,1
885000.0,34700.0,15.0,36.0,6.0,1,2,0.0,0,0
717000.0,77100.0,15.0,48.0,6.0,0,2,0.0,1,1
388000.0,114500.0,15.0,60.0,3.0,0,2,0.0,0,1
1020000.0,64700.0,15.0,84.0,2.0,0,0,0.0,1,1
797000.0,65600.0,15.0,24.0,3.0,1,0,0.0,1,0
532000.0,26900.0,15.0,96.0,5.0,1,0,0.0,1,0
771000.0,133200.0,15.0,96.0,3.0,1,2,0.0,1,1
617000.0,141500.0,15.0,36.0,6.0,0,2,0.0,1,1
1321000.0,163000.0,15.0,36.0,0.0,1,1,0.0,1,1
666000.0,102900.0,15.0,60.0,6.0,1,2,0.0,1,1
954000.0,62000.0,15.0,84.0,0.0,1,2,0.0,0,1
1405000.0,91700.0,15.0,12.0,4.0,1,0,0.0,1,0
608000.0,19400.0,15.0,48.0,5.0,1,2,0.0,0,0
1063000.0,89300.0,15.0,72.0,4.0,0,1,0.0,1,1
313000.0,170100.0,15.0,24.0,2.0,0,2,0.0,1,1
754000.0,61500.0,15.0,12.0,3.0,0,0,0.0,0,0
373000.0,79100.0,15.0,60.0,0.0,1,0,0.0,1,1
826000.0,166000.0,15.0,96.0,3.0,0,2,0.0,1,1
743000.0,95700.0,15.0,60.0,2.0,1,0,0.0,0,1
567000.0,93900.0,15.0,48.0,5.0,1,1,0.0,1,1
395000.0,18600.0,15.0,60.0,6.0,1,2,0.0,1,0
490000.0,40600.0,15.0,96.0,5.0,1,0,0.0,0,1
1170000.0,133500.0,15.0,60.0,2.0,0,2,0.0,0,1
978000.0,47400.0,15.0,48.0,5.0,1,2,0.0,0,0
1440000.0,75900.0,15.0,36.0,6.0,1,2,0.0,0,0
527000.0,37500.0,15.0,24.0,0.0,1,1,0.0,0,0
372000.0,79200.0,15.0,72.0,2.0,1,0,0.0,1,1
980000.0,152400.0,15.0,24.0,0.0,0,2,0.0,0,1
1421000.0,65400.0,15.0,12.0,3.0,0,1,0.0,0,0
1054000.0,36000.0,15.0,36.0,2.0,1,2,0.0,0,0
1382000.0,98100.0,15.0,48.0,3.0,0,1,0.0,0,1
1443000.0,95500.0,15.0,24.0,5.0,1,0,0.0,1,0
1296000.0,14100.0,15.0,96.0,5.0,0,0,0.0,1,0
326000.0,142500.0,15.0,60.0,4.0,1,2,0.0,0,1
991000.0,26300.0,15.0,60.0,3.0,0,1,0.0,1,0
433000.0,43400.0,15.0,72.0,6.0,0,0,0.0,0,1
1442000.0,54000.0,15.0,12.0,3.0,0,2,0.0,1,0
1026000.0,14900.0,15.0,24.0,4.0,1,0,0.0,0,0
721000.0,106000.0,15.0,96.0,6.0,1,2,0.0,0,1
788000.0,78700.0,15.0,48.0,3.0,1,0,0.0,1,1
310000.0,77700.0,15.0,36.0,3.0,1,1,0.0,1,1
1154000.0,83400.0,15.0,96.0,5.0,0,1,0.0,1,1
1206000.0,12000.0,15.0,96.0,1.0,1,2,0.0,1,0
641000.0,24500.0,15.0,96.0,3.0,1,0,0.0,1,0
591000.0,15900.0,15.0,60.0,0.0,0,2,0.0,1,0
858000.0,117400.0,15.0,96.0,6.0,0,0,0.0,1,1
422000.0,115000.0,15.0,36.0,6.0,1,2,0.0,1,1
1360000.0,32800.0,15.0,96.0,4.0,0,2,0.0,1,0
875000.0,94100.0,15.0,36.0,0.0,0,0,0.0,1,1
949000.0,23200.0,15.0,12.0,4.0,1,2,0.0,0,0
1193000.0,76200.0,15.0,84.0,3.0,0,1,0.0,1,1
371000.0,138500.0,15.0,72.0,3.0,0,2,0.0,1,1
1223000.0,99300.0,15.0,48.0,4.0,0,1,0.0,1,1
1229000.0,22600.0,15.0,96.0,0.0,1,1,0.0,0,0
1252000.0,107800.0,15.0,72.0,2.0,0,0,0.0,0,1
719000.0,129100.0,15.0,36.0,6.0,1,0,0.0,1,1
1088000.0,155600.0,15.0,60.0,1.0,0,2,0.0,0,1
650000.0,153400.0,15.0,36.0,6.0,1,2,0.0,1,1
1479000.0,136900.0,15.0,96.0,5.0,0,0,0.0,1,1
687000.0,153600.0,15.0,12.0,3.0,1,0,0.0,1,1
1411000.0,120500.0,15.0,12.0,4.0,1,2,0.0,1,0
776000.0,133000.0,15.0,24.0,6.0,0,0,0.0,0,1
1028000.0,139300.0,15.0,60.0,3.0,1,0,0.0,1,1
1125000.0,54100.0,15.0,60.0,6.0,1,2,0.0,0,0
786000.0,73900.0,15.0,84.0,5.0,0,2,0.0,0,1
845000.0,174400.0,15.0,12.0,0.0,1,0,0.0,1,1
1171000.0,136600.0,15.0,36.0,0.0,0,0,0.0,0,1
1087000.0,125400.0,15.0,72.0,4.0,0,1,0.0,0,1
529000.0,161500.0,15.0,36.0,0.0,0,1,0.0,0,1
817000.0,112100.0,15.0,36.0,4.0,1,0,0.0,1,1
922000.0,18600.0,15.0,12.0,5.0,1,2,0.0,1,0
565000.0,115300.0,15.0,36.0,1.0,0,2,0.0,0,1
420000.0,66900.0,15.0,48.0,2.0,1,1,0.0,1,1
1399000.0,174500.0,15.0,60.0,6.0,1,0,0.0,1,1
1490000.0,24600.0,15.0,60.0,1.0,0,1,0.0,1,0
1355000.0,132800.0,15.0,96.0,2.0,1,1,0.0,0,1
536000.0,87200.0,15.0,24.0,5.0,1,1,0.0,0,1
663000.0,142100.0,15.0,84.0,4.0,0,0,0.0,0,1
692000.0,91200.0,15.0,24.0,5.0,1,2,0.0,1,0
550000.0,132000.0,15.0,12.0,0.0,0,0,0.0,1,1
1073000.0,79400.0,15.0,84.0,4.0,1,1,0.0,1,1
867000.0,44000.0,15.0,12.0,6.0,0,1,0.0,1,0
303000.0,123300.0,15.0,84.0,1.0,0,1,0.0,0,1
1051000.0,73000.0,15.0,84.0,6.0,1,1,0.0,1,1
1292000.0,174600.0,15.0,36.0,1.0,1,0,0.0,0,1
1065000.0,106200.0,15.0,36.0,2.0,1,0,0.0,0,1
442000.0,16500.0,15.0,36.0,2.0,0,0,0.0,0,0
662000.0,32100.0,15.0,84.0,5.0,1,2,0.0,0,0
1148000.0,157500.0,15.0,36.0,0.0,1,0,0.0,1,1
445000.0,157600.0,15.0,72.0,1.0,0,2,0.0,1,1
473000.0,151600.0,15.0,48.0,2.0,0,0,0.0,0,1
981000.0,22900.0,15.0,12.0,4.0,0,1,0.0,1,0
1236000.0,14000.0,15.0,12.0,4.0,0,1,0.0,1,0
329000.0,144300.0,15.0,24.0,5.0,1,2,0.0,1,1
656000.0,70400.0,15.0,60.0,2.0,0,2,0.0,0,1
1258000.0,162200.0,15.0,12.0,6.0,1,1,0.0,0,0
1357000.0,80800.0,15.0,60.0,5.0,1,0,0.0,0,0
343000.0,67800.0,15.0,72.0,5.0,1,1,0.0,0,1
1163000.0,45500.0,15.0,36.0,1.0,0,2,0.0,0,0
1108000.0,82300.0,15.0,84.0,4.0,0,2,0.0,1,1
850000.0,150700.0,15.0,12.0,2.0,1,1,0.0,1,0
461000.0,119200.0,15.0,60.0,4.0,1,2,0.0,0,1
1439000.0,152800.0,15.0,96.0,0.0,0,2,0.0,1,1
1046000.0,72800.0,15.0,84.0,2.0,0,1,0.0,0,1
403000.0,132000.0,15.0,84.0,2.0,1,2,0.0,0,1
1282000.0,123200.0,15.0,48.0,4.0,1,2,0.0,0,1
328000.0,169100.0,15.0,60.0,0.0,1,0,0.0,1,1
1334000.0,25700.0,15.0,48.0,1.0,1,2,0.0,1,0
1063000.0,31100.0,15.0,24.0,1.0,1,0,0.0,0,0
1340000.0,46400.0,15.0,12.0,2.0,1,2,0.0,0,0
1498000.0,45400.0,15.0,24.0,0.0,0,0,0.0,0,0
482000.0,101400.0,15.0,60.0,0.0,1,2,0.0,0,1
1028000.0,65500.0,15.0,12.0,6.0,1,0,0.0,0,0
1327000.0,59800.0,15.0,36.0,1.0,0,0,0.0,1,0
483000.0,43600.0,15.0,48.0,2.0,1,1,0.0,0,1
1350000.0,116500.0,15.0,36.0,4.0,1,2,0.0,1,0
565000.0,110300.0,15.0,24.0,3.0,1,1,0.0,1,1
918000.0,121900.0,15.0,36.0,2.0,1,2,0.0,1,1
1049000.0,151600.0,15.0,60.0,3.0,0,2,0.0,0,1
1279000.0,119400.0,15.0,96.0,3.0,1,1,0.0,0,1
722000.0,93700.0,15.0,48.0,1.0,0,1,0.0,0,1
1204000.0,66200.0,15.0,96.0,5.0,0,1,0.0,1,1
1305000.0,87800.0,15.0,84.0,6.0,0,2,0.0,0,1
695000.0,76900.0,15.0,84.0,3.0,0,1,0.0,0,1
578000.0,145400.0,15.0,84.0,5.0,0,1,0.0,0,1
1419000.0,122600.0,15.0,72.0,1.0,0,2,0.0,0,1
1304000.0,155200.0,15.0,24.0,6.0,1,2,0.0,1,0
334000.0,100900.0,15.0,60.0,1.0,0,1,0.0,0,1
1049000.0,155000.0,15.0,96.0,5.0,1,2,0.0,1,1
764000.0,148700.0,15.0,12.0,2.0,0,1,0.0,0,1
617000.0,126100.0,15.0,72.0,6.0,0,1,0.0,1,1
1299000.0,148400.0,15.0,60.0,4.0,1,1,0.0,0,1
586000.0,130300.0,15.0,84.0,6.0,0,2,0.0,0,1
325000.0,174700.0,15.0,24.0,2.0,1,0,0.0,0,1
632000.0,155800.0,15.0,84.0,1.0,1,2,0.0,0,1
531000.0,143200.0,15.0,24.0,0.0,1,1,0.0,0,1
820000.0,30900.0,15.0,60.0,3.0,1,0,0.0,1,0
1028000.0,137700.0,15.0,48.0,5.0,1,0,0.0,0,1
886000.0,49900.0,15.0,84.0,5.0,1,1,0.0,0,1
727000.0,128900.0,15.0,72.0,1.0,0,0,0.0,0,1
538000.0,61500.0,15.0,48.0,3.0,0,2,0.0,0,1
716000.0,126400.0,15.0,48.0,3.0,1,1,0.0,0,1
1291000.0,10800.0,15.0,72.0,2.0,0,0,0.0,1,0
1118000.0,132300.0,15.0,12.0,1.0,1,1,0.0,0,0
647000.0,49400.0,15.0,36.0,1.0,1,0,0.0,0,1
1209000.0,119000.0,15.0,24.0,3.0,0,1,0.0,1,0
1258000.0,21900.0,15.0,60.0,6.0,0,1,0.0,1,0
1078000.0,136600.0,15.0,72.0,5.0,1,2,0.0,1,1
308000.0,120000.0,15.0,24.0,6.0,1,1,0.0,1,1
927000.0,30900.0,15.0,84.0,3.0,1,2,0.0,0,0
1142000.0,52600.0,15.0,84.0,4.0,1,0,0.0,1,0
1095000.0,60500.0,15.0,60.0,5.0,0,0,0.0,1,0
1102000.0,83800.0,15.0,24.0,6.0,1,1,0.0,0,0
1461000.0,146300.0,15.0,48.0,2.0,1,2,0.0,1,1
1034000.0,114700.0,15.0,24.0,2.0,1,0,0.0,0,1
799000.0,63100.0,15.0,24.0,1.0,1,2,0.0,1,0
792000.0,90400.0,15.0,12.0,6.0,1,1,0.0,1,0
1403000.0,44800.0,15.0,48.0,2.0,1,1,0.0,1,0
491000.0,173800.0,15.0,60.0,4.0,0,0,0.0,0,1
861000.0,80000.0,15.0,24.0,6.0,0,2,0.0,0,0
1271000.0,18700.0,15.0,24.0,0.0,1,1,0.0,1,0
747000.0,18400.0,15.0,24.0,0.0,0,0,0.0,1,0
587000.0,164300.0,15.0,12.0,4.0,0,1,0.0,0,1
1066000.0,29300.0,15.0,72.0,3.0,0,1,0.0,1,0
1420000.0,26500.0,15.0,84.0,2.0,1,2,0.0,1,0
313000.0,101900.0,15.0,96.0,2.0,0,2,0.0,1,1
866000.0,123200.0,15.0,12.0,0.0,1,1,0.0,0,0
672000.0,51000.0,15.0,72.0,0.0,1,0,0.0,1,1
761000.0,10800.0,15.0,60.0,4.0,0,0,0.0,1,0
679000.0,60000.0,15.0,12.0,6.0,1,0,0.0,1,0
500000.0,37900.0,15.0,60.0,1.0,1,1,0.0,0,1
731000.0,118100.0,15.0,24.0,1.0,0,1,0.0,0,1
825000.0,49800.0,15.0,60.0,0.0,1,1,0.0,1,1
744000.0,61900.0,15.0,48.0,0.0,1,1,0.0,1,1
789000.0,79800.0,15.0,72.0,0.0,0,1,0.0,1,1
769000.0,126300.0,15.0,48.0,2.0,0,1,0.0,1,1
1406000.0,71200.0,15.0,72.0,0.0,0,2,0.0,1,1
1212000.0,98200.0,15.0,24.0,5.0,1,2,0.0,0,0
671000.0,107300.0,15.0,84.0,5.0,1,0,0.0,0,1
929000.0,76900.0,15.0,60.0,4.0,0,1,0.0,1,1
699000.0,122300.0,15.0,72.0,6.0,0,0,0.0,1,1
1105000.0,78200.0,15.0,60.0,5.0,0,1,0.0,1,1
427000.0,61800.0,15.0,96.0,3.0,0,1,0.0,0,1
924000.0,76000.0,15.0,60.0,2.0,1,0,0.0,0,1
1160000.0,97000.0,15.0,96.0,2.0,0,2,0.0,1,1
304000.0,133700.0,15.0,48.0,4.0,0,1,0.0,1,1
1003000.0,37500.0,15.0,72.0,1.0,0,0,0.0,1,0
763000.0,62500.0,15.0,72.0,6.0,1,2,0.0,0,1
1172000.0,109300.0,15.0,24.0,0.0,1,2,0.0,0,1
1134000.0,30400.0,15.0,48.0,6.0,0,1,0.0,0,0
920000.0,84200.0,15.0,12.0,3.0,1,2,0.0,1,0
928000.0,122600.0,15.0,48.0,1.0,0,1,0.0,1,1
598000.0,139700.0,15.0,48.0,2.0,0,2,0.0,0,1
889000.0,64500.0,15.0,48.0,6.0,0,1,0.0,0,0
602000.0,171500.0,15.0,72.0,2.0,1,1,0.0,0,1
1123000.0,55400.0,15.0,48.0,3.0,0,2,0.0,0,0
444000.0,76900.0,15.0,36.0,4.0,0,1,0.0,0,1
981000.0,142600.0,15.0,24.0,5.0,0,1,0.0,0,1
1366000.0,54300.0,15.0,84.0,2.0,1,1,0.0,0,1
558000.0,117600.0,15.0,36.0,4.0,1,1,0.0,1,1
468000.0,32400.0,15.0,60.0,0.0,1,0,0.0,0,1
914000.0,104100.0,15.0,60.0,1.0,1,2,0.0,0,1
1035000.0,150400.0,15.0,84.0,1.0,1,2,0.0,1,1
1321000.0,131900.0,15.0,60.0,6.0,1,1,0.0,1,1
1160000.0,146400.0,15.0,72.0,0.0,0,2,0.0,1,1
1389000.0,43800.0,15.0,84.0,3.0,0,0,0.0,1,0
942000.0,13500.0,15.0,36.0,1.0,0,2,0.0,1,0
1411000.0,34200.0,15.0,12.0,6.0,1,2,0.0,1,0
908000.0,27400.0,15.0,24.0,1.0,0,1,0.0,1,0
1229000.0,125100.0,15.0,72.0,2.0,1,1,0.0,0,1
869000.0,84100.0,15.0,48.0,3.0,1,0,0.0,0,1
1307000.0,124200.0,15.0,96.0,5.0,1,1,0.0,0,1
623000.0,74400.0,15.0,36.0,0.0,1,0,0.0,0,1
970000.0,171800.0,15.0,72.0,2.0,0,1,0.0,0,1
764000.0,89100.0,15.0,36.0,6.0,0,1,0.0,1,1
1202000.0,86000.0,15.0,96.0,3.0,0,0,0.0,1,1
805000.0,52500.0,15.0,96.0,5.0,1,2,0.0,0,1
795000.0,151300.0,15.0,24.0,4.0,0,1,0.0,0,1
1473000.0,138000.0,15.0,12.0,6.0,0,1,0.0,1,0
364000.0,10500.0,15.0,72.0,6.0,1,1,0.0,1,0
701000.0,165900.0,15.0,12.0,6.0,0,2,0.0,1,0
353000.0,103900.0,15.0,60.0,1.0,0,1,0.0,1,1
402000.0,130600.0,15.0,36.0,0.0,0,0,0.0,0,1
316000.0,119800.0,15.0,60.0,1.0,0,1,0.0,0,1
812000.0,164100.0,15.0,12.0,2.0,1,0,0.0,0,1
930000.0,170800.0,15.0,72.0,2.0,1,2,0.0,0,1
709000.0,148300.0,15.0,96.0,4.0,1,2,0.0,1,1
1374000.0,152500.0,15.0,84.0,6.0,0,2,0.0,0,1
444000.0,124000.0,15.0,24.0,6.0,1,2,0.0,1,1
330000.0,32700.0,15.0,48.0,2.0,0,0,0.0,1,1
1473000.0,174600.0,15.0,72.0,6.0,0,2,0.0,1,1
668000.0,35600.0,15.0,24.0,1.0,1,0,0.0,0,0
1060000.0,172200.0,15.0,84.0,2.0,1,1,0.0,1,1
1419000.0,125700.0,15.0,60.0,4.0,1,2,0.0,0,1
1229000.0,119300.0,15.0,60.0,6.0,0,2,0.0,0,1
842000.0,88400.0,15.0,60.0,6.0,0,0,0.0,1,1
1218000.0,94500.0,15.0,60.0,2.0,1,1,0.0,1,1
585000.0,140800.0,15.0,60.0,5.0,1,2,0.0,0,1
601000.0,97500.0,15.0,48.0,3.0,1,0,0.0,0,1
1221000.0,27400.0,15.0,60.0,2.0,1,1,0.0,0,0
1320000.0,148800.0,15.0,60.0,3.0,0,0,0.0,0,1
513000.0,31200.0,15.0,36.0,2.0,0,2,0.0,1,0
558000.0,35900.0,15.0,60.0,0.0,1,1,0.0,0,1
1040000.0,130800.0,15.0,36.0,0.0,0,1,0.0,1,1
1127000.0,151900.0,15.0,12.0,6.0,0,2,0.0,1,0
1187000.0,20000.0,15.0,24.0,1.0,0,0,0.0,0,0
599000.0,58100.0,15.0,12.0,5.0,1,2,0.0,1,0
823000.0,106700.0,15.0,84.0,5.0,1,0,0.0,0,1
1474000.0,13600.0,15.0,24.0,3.0,1,1,0.0,0,0
822000.0,171500.0,15.0,48.0,4.0,0,1,0.0,1,1
755000.0,173500.0,15.0,96.0,5.0,0,0,0.0,0,1
